id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,origin_id,network_id,contents,awaiting_async_process,pending_async_processes,failed_async_processes,participant_id,complete,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,num_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,definition,stimulus_id
404,2023-04-10 21:28:36.378335,,,,,,f,,,{},graph_chain_trial,379,36,,f,{},{},14,t,t,f,,0,,"[0, [2, 0, 2, 2, 2, 2, 2, 0, 2]]",t,945,,,11.699,332,352,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 27}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 31}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 21}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 5}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 47}]",
453,2023-04-10 21:31:53.317733,,,,,,f,,,{},graph_chain_trial,422,26,,f,{},{},16,t,t,f,,0,,"[2, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,1047,,,7.478,152,172,20,"[{""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 8}, {""content"": [2, 0, 2, 0, 2, 0, 2, 0, 2], ""is_center"": false, ""vertex_id"": 30}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 1}, {""content"": [2, 0, 2, 2, 1, 2, 2, 0, 2], ""is_center"": false, ""vertex_id"": 34}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 23}]",
450,2023-04-10 21:31:31.775762,,,,,,f,,,{},graph_chain_trial,419,36,,f,{},{},16,t,t,f,,0,,"[2, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,1041,,,7.214,132,152,20,"[{""content"": [2, 0, 2, 2, 2, 2, 2, 0, 2], ""is_center"": true, ""vertex_id"": 27}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 47}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 31}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 5}, {""content"": [1, 0, 1, 2, 1, 2, 0, 2, 0], ""is_center"": false, ""vertex_id"": 21}]",
462,2023-04-10 21:32:45.978638,,,,,,f,,,{},graph_chain_trial,431,9,,f,{},{},14,t,t,f,,0,,"[0, [2, 2, 2, 2, 1, 2, 2, 2, 2]]",t,1081,,,22.196,532,552,20,"[{""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 23}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 11}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 13}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 3}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 8}]",
472,2023-04-10 21:33:39.351378,,,,,,f,,,{},graph_chain_trial,441,6,,f,{},{},14,t,t,f,,0,,"[3, [2, 2, 2, 2, 1, 2, 2, 2, 2]]",t,1100,,,9.78,572,592,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 0}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 14}, {""content"": [0, 2, 1, 2, 1, 2, 1, 2, 0], ""is_center"": false, ""vertex_id"": 38}, {""content"": [2, 2, 2, 2, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 41}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 10}]",
280,2023-04-10 21:20:53.461422,,,,,,t,response_timeout,2023-04-10 21:24:12.572922,{},graph_chain_trial,275,32,,f,{},{},5,t,t,f,,0,,"[0, [0, 2, 2, 1, 1, 1, 1, 1, 1]]",t,1250,,,25.287,552,572,20,"[{""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 21}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 27}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 24}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 41}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 43}]",
452,2023-04-10 21:31:47.413367,,,,,,f,,,{},graph_chain_trial,421,42,,f,{},{},15,t,t,f,,0,,"[2, [2, 1, 1, 2, 2, 2, 2, 2, 2]]",t,1050,,,9.84,672,692,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 37}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 31}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 43}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 25}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 3}]",
407,2023-04-10 21:28:51.826875,,,,,,f,,,{},graph_chain_trial,382,20,,f,{},{},13,t,t,f,,0,,"[1, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,952,,,8.278,252,272,20,"[{""content"": [0, 0, 0, -1, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 12}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 18}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 40}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 38}, {""content"": [2, 2, 1, 2, 0, 0, 2, 0, 2], ""is_center"": false, ""vertex_id"": 36}]",
448,2023-04-10 21:31:23.698552,,,,,,f,,,{},graph_chain_trial,417,16,,f,{},{},15,t,t,f,,0,,"[3, [2, 1, 1, 2, 2, 2, 2, 2, 2]]",t,1040,,,20.238,652,672,20,"[{""content"": [2, 0, 2, 0, 2, 0, 2, 0, 2], ""is_center"": true, ""vertex_id"": 2}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 32}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 45}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 17}]",
675,2023-04-10 21:52:46.509041,,,,,,f,,,{},graph_chain_trial,601,30,,f,{},{},22,t,t,f,,0,,"[4, [2, 2, 2, 2, 2, 2, 2, 2, 2]]",t,1594,,,4.956,332,352,20,"[{""content"": [2, 2, 2, 2, 1, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 24}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 21}, {""content"": [2, 2, 2, 2, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 13}, {""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 16}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 6}]",
457,2023-04-10 21:32:14.560403,,,,,,f,,,{},graph_chain_trial,426,23,,f,{},{},15,t,t,f,,0,,"[3, [2, 1, 1, 2, 2, 2, 2, 2, 2]]",t,1059,,,9.706,692,712,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 3}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 42}, {""content"": [1, 1, 1, 1, 2, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 23}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 33}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 37}]",
405,2023-04-10 21:28:46.56744,,,,,,f,,,{},graph_chain_trial,380,25,,f,{},{},15,t,t,f,,0,,"[0, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,946,,,5.139,352,372,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 1}, {""content"": [2, 0, 2, 2, 1, 2, 0, 0, 2], ""is_center"": false, ""vertex_id"": 10}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 7}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 34}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 8}]",
449,2023-04-10 21:31:26.752124,,,,,,f,,,{},graph_chain_trial,418,50,,f,{},{},13,t,t,f,,0,,"[3, [2, 0, 2, 2, 2, 2, 2, 0, 2]]",t,1042,,,14.963,412,432,20,"[{""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 5}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 47}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 43}, {""content"": [2, 0, 2, 2, 2, 2, 2, 0, 2], ""is_center"": false, ""vertex_id"": 27}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 40}]",
534,2023-04-10 21:41:47.495165,,,,,,f,,,{},graph_chain_trial,490,19,,f,{},{},18,t,t,f,,0,,"[0, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,1253,,,4.022,372,392,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 47}, {""content"": [0, 0, 1, 1, 2, 1, 1, 0, 0], ""is_center"": false, ""vertex_id"": 44}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 27}, {""content"": [2, 0, 2, 2, 2, 2, 2, 0, 2], ""is_center"": false, ""vertex_id"": 5}, {""content"": [0, 0, 1, 1, 2, 1, 1, 0, 0], ""is_center"": false, ""vertex_id"": 7}]",
454,2023-04-10 21:31:53.568271,,,,,,f,,,{},graph_chain_trial,423,45,,f,{},{},13,t,t,f,,0,,"[3, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,1053,,,18.791,432,452,20,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 15}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 36}, {""content"": [2, 0, 2, 2, 1, 2, 2, 0, 2], ""is_center"": false, ""vertex_id"": 34}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 9}, {""content"": [2, 0, 2, 0, 2, 0, 2, 0, 2], ""is_center"": false, ""vertex_id"": 2}]",
463,2023-04-10 21:32:54.098309,,,,,,f,,,{},graph_chain_trial,432,18,,f,{},{},13,t,t,f,,0,,"[2, [0, 0, 1, 1, 2, 1, 1, 0, 0]]",t,1082,,,14.174,492,512,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 44}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 47}, {""content"": [0, 0, 1, 1, 2, 1, 1, 0, 0], ""is_center"": false, ""vertex_id"": 16}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 46}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 33}]",
961,2023-04-10 22:31:18.405401,,,,,,f,,,{},graph_chain_trial,819,8,,f,{},{},33,t,t,f,,0,,"[0, [0, 0, 0, 0, 0, 1, 1, 1, 1]]",t,2276,,,15.555,172,192,20,"[{""content"": [1, 1, 0, 0, 0, 0, 1, 1, 1], ""is_center"": true, ""vertex_id"": 11}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 29}, {""content"": [1, 1, 1, 1, 1, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 23}, {""content"": [0, 2, 0, 1, 0, 1, 0, 2, 0], ""is_center"": false, ""vertex_id"": 36}, {""content"": [0, 0, 1, 1, 2, 1, 0, 0, 0], ""is_center"": false, ""vertex_id"": 45}]",
484,2023-04-10 21:34:45.425579,,,,,,f,,,{},ColorBlindnessTrial,79,1,,f,{},{},17,t,t,f,,0,,"""15""",f,1123,,,4.594,45,50,5,"{""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-6.jpg"", ""label"": ""6"", ""correct_answer"": ""15""}",78
456,2023-04-10 21:32:04.757639,,,,,,f,,,{},graph_chain_trial,425,43,,f,{},{},16,t,t,f,,0,,"[4, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,1051,,,6.909,172,192,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 31}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [2, 0, 2, 2, 2, 0, 2, 2, 2], ""is_center"": false, ""vertex_id"": 19}, {""content"": [2, 0, 2, 2, 2, 2, 2, 0, 2], ""is_center"": false, ""vertex_id"": 27}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 37}]",
469,2023-04-10 21:33:26.057143,,,,,,f,,,{},graph_chain_trial,438,25,,f,{},{},16,t,t,f,,0,,"[2, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,1090,,,8.053,292,312,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 1}, {""content"": [1, 2, 2, 2, 0, 2, 2, 2, 1], ""is_center"": false, ""vertex_id"": 7}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 10}, {""content"": [2, 0, 2, 2, 1, 2, 2, 0, 2], ""is_center"": false, ""vertex_id"": 34}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 8}]",
409,2023-04-10 21:28:55.248188,,,,,,f,,,{},graph_chain_trial,384,47,,f,{},{},15,t,t,f,,0,,"[1, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,951,,,5.461,372,392,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 25}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 26}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 14}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 37}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 46}]",
557,2023-04-10 21:43:16.292968,,,,,,f,,,{},graph_chain_trial,509,9,,f,{},{},18,t,t,f,,0,,"[4, [2, 2, 2, 2, 2, 2, 2, 2, 2]]",t,1295,,,3.27,612,632,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 23}, {""content"": [2, 2, 2, 2, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 8}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 3}, {""content"": [2, 2, 2, 2, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 13}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 11}]",
471,2023-04-10 21:33:38.373521,,,,,,f,,,{},graph_chain_trial,440,5,,f,{},{},13,t,t,f,,0,,"[4, [2, 2, 2, 2, 0, 2, 2, 2, 2]]",t,1101,,,12.827,532,552,20,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 42}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 3}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 10}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 39}, {""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 6}]",
562,2023-04-10 21:43:36.65134,,,,,,f,,,{},graph_chain_trial,513,21,,f,{},{},18,t,t,f,,0,,"[2, [2, 2, 2, 2, 2, 2, 2, 2, 2]]",t,1310,,,3.446,672,692,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 18}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 30}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 36}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 12}, {""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 16}]",
464,2023-04-10 21:32:55.129204,,,,,,f,,,{},graph_chain_trial,433,35,,f,{},{},16,t,t,f,,0,,"[3, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,1077,,,7.426,232,252,20,"[{""content"": [2, 0, 2, 2, 1, 2, 2, 0, 2], ""is_center"": true, ""vertex_id"": 34}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 1}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 8}]",
640,2023-04-10 21:49:50.892772,,,,,,f,,,{},graph_chain_trial,570,24,,f,{},{},25,t,t,f,,0,,"[1, [0, 0, 1, 1, 2, 1, 1, 0, 0]]",t,1519,,,17.676,112,132,20,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 33}, {""content"": [0, 0, 1, 1, 2, 1, 1, 0, 0], ""is_center"": false, ""vertex_id"": 9}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 41}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 44}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 3}]",
459,2023-04-10 21:32:19.056324,,,,,,f,,,{},graph_chain_trial,428,4,,f,{},{},13,t,t,f,,0,,"[1, [2, 2, 2, 2, 2, 2, 2, 2, 2]]",t,1064,,,12.798,452,472,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 39}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 42}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 35}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 9}, {""content"": [2, 0, 2, 2, 2, 0, 2, 2, 2], ""is_center"": false, ""vertex_id"": 19}]",
410,2023-04-10 21:29:03.956889,,,,,,f,,,{},graph_chain_trial,385,49,,f,{},{},15,t,t,f,,0,,"[2, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,955,,,5.378,392,412,20,"[{""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 17}, {""content"": [2, 2, 2, 2, 1, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 28}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 19}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 29}, {""content"": [2, 2, 2, 2, 1, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 2}]",
476,2023-04-10 21:34:01.224314,,,,,,f,,,{},graph_chain_trial,445,38,,f,{},{},16,t,t,f,,0,,"[2, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,1106,,,7.627,352,372,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 35}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 32}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 39}, {""content"": [2, 0, 2, 2, 2, 0, 2, 2, 2], ""is_center"": false, ""vertex_id"": 19}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 20}]",
470,2023-04-10 21:33:36.896484,,,,,,f,,,{},graph_chain_trial,439,20,,f,{},{},16,t,t,f,,0,,"[2, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,1097,,,8.626,312,332,20,"[{""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": true, ""vertex_id"": 12}, {""content"": [0, 2, 1, 2, 1, 2, 1, 2, 0], ""is_center"": false, ""vertex_id"": 38}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 36}, {""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 18}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 40}]",
481,2023-04-10 21:34:33.985899,,,,,,f,,,{},ColorBlindnessTrial,64,1,,f,{},{},17,t,t,f,,0,,"""12""",f,1121,,,10.428,40,45,5,"{""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-1.jpg"", ""label"": ""1"", ""correct_answer"": ""12""}",62
486,2023-04-10 21:34:50.94809,,,,,,f,,,{},ColorBlindnessTrial,70,1,,f,{},{},17,t,t,f,,0,,"""29""",f,1148,,,87.146,50,55,5,"{""url"": ""https://s3.amazonaws.com/ishihara-eye-test/jpg/ishihara-3.jpg"", ""label"": ""3"", ""correct_answer"": ""29""}",68
475,2023-04-10 21:33:59.398408,,,,,,f,,,{},graph_chain_trial,444,22,,f,{},{},13,t,t,f,,0,,"[3, [2, 2, 2, 2, 2, 2, 2, 2, 2]]",t,1108,,,12.007,552,572,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 36}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 11}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 12}, {""content"": [2, 2, 2, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 15}, {""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 18}]",
478,2023-04-10 21:34:18.493387,,,,,,f,,,{},graph_chain_trial,447,40,,f,{},{},13,t,t,f,,0,,"[4, [1, 1, 1, 1, 1, 1, 1, 1, 1]]",t,1118,,,10.683,572,592,20,"[{""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 43}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 13}, {""content"": [2, 1, 1, 2, 2, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 5}, {""content"": [1, 0, 1, 2, 1, 2, 0, 2, 0], ""is_center"": false, ""vertex_id"": 21}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 37}]",
559,2023-04-10 21:43:22.405829,,,,,,f,,,{},graph_chain_trial,510,10,,f,{},{},18,t,t,f,,0,,"[0, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,1300,,,4.288,632,652,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 4}, {""content"": [2, 2, 2, 2, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 14}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 31}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 34}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 48}]",
537,2023-04-10 21:42:02.487369,,,,,,f,,,{},graph_chain_trial,494,27,,f,{},{},18,t,t,f,,0,,"[2, [2, 2, 2, 2, 0, 2, 2, 2, 2]]",t,1259,,,3.716,412,432,20,"[{""content"": [1, 1, 1, 1, 0, 2, 2, 2, 2], ""is_center"": true, ""vertex_id"": 10}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 1}, {""content"": [2, 2, 2, 2, 0, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 42}, {""content"": [2, 2, 2, 2, 1, 2, 2, 2, 2], ""is_center"": false, ""vertex_id"": 0}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 29}]",
539,2023-04-10 21:42:11.017292,,,,,,f,,,{},graph_chain_trial,496,35,,f,{},{},18,t,t,f,,0,,"[0, [0, 0, 0, 0, 0, 0, 0, 0, 0]]",t,1263,,,4.429,432,452,20,"[{""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": true, ""vertex_id"": 34}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 8}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 1}, {""content"": [0, 0, 0, 0, 0, 0, 0, 0, 0], ""is_center"": false, ""vertex_id"": 4}, {""content"": [1, 1, 1, 1, 1, 1, 1, 1, 1], ""is_center"": false, ""vertex_id"": 15}]",
