awaiting_async_process,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,vars,elt_id,elt_id_max,page_uuid,aborted,complete,answer,answer_accumulators,branch_log,for_loops,failure_tags,last_response_id,base_payment,performance_bonus,unpaid_bonus,client_ip_address,auth_token,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,page_count,class,aborted_modules,started_modules,finished_modules,module_id,progress,estimated_bonus,main_consent
False,145,2022-11-30 21:42:17,False,,,Bot,,bot_recruiter,900d814f-f5b3-4b54-883b-d0897d5e9dd3,f16a064e-249f-46e9-89c3-7942e07f2665,900d814f-f5b3-4b54-883b-d0897d5e9dd3:f16a064e-249f-46e9-89c3-7942e07f2665,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:42:17.773976', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:42:17.792680'}","[61, 0]",[129],9cf7ab36-aefd-34df-a483-77d3812f9b98,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],684,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,290.0,65.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,146,2022-11-30 21:42:22,False,,,Bot,,bot_recruiter,b8c44d09-acfc-4197-b94c-79dffb9b5aab,8094d61e-d6ef-4985-ab5b-82e1655991b9,b8c44d09-acfc-4197-b94c-79dffb9b5aab:8094d61e-d6ef-4985-ab5b-82e1655991b9,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:42:22.805449', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:42:22.822516'}","[61, 0]",[129],7627079e-66dd-f3a8-c32d-d2129d67752b,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],688,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,292.0,66.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,147,2022-11-30 21:42:27,False,,,Bot,,bot_recruiter,4fecb7fd-0b77-4dcd-a4a3-ba5f5e32dabd,d1f7843f-7c31-4216-85a8-54786d00f782,4fecb7fd-0b77-4dcd-a4a3-ba5f5e32dabd:d1f7843f-7c31-4216-85a8-54786d00f782,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:42:27.790220', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:42:27.809925'}","[61, 0]",[129],db659e17-be0c-6020-d6a3-a01422c19d02,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],692,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,294.0,67.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,148,2022-11-30 21:42:32,False,,,Bot,,bot_recruiter,8d63de96-4a03-4bc7-9b15-eae35943d194,b6f72999-10f6-4567-9f38-229fe09d3e78,8d63de96-4a03-4bc7-9b15-eae35943d194:b6f72999-10f6-4567-9f38-229fe09d3e78,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:42:32.783633', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:42:32.800401'}","[61, 0]",[129],46f72f79-02d4-1c22-4e4a-c16216b6a934,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],696,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,296.0,68.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,149,2022-11-30 21:42:37,False,,,Bot,,bot_recruiter,12dadc1d-a953-4aac-87e5-3c6812f5542d,182ff2c5-ab80-41fe-94e8-a4e25496e825,12dadc1d-a953-4aac-87e5-3c6812f5542d:182ff2c5-ab80-41fe-94e8-a4e25496e825,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:42:37.800017', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:42:37.819041'}","[61, 0]",[129],c96483c3-e32e-0842-4561-2b0d80d1d84f,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],700,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,298.0,69.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,150,2022-11-30 21:42:42,False,,,Bot,,bot_recruiter,0ec3dba7-a052-4dbf-a931-c50422df6142,39faf270-0922-42ef-9d7a-96d13b693307,0ec3dba7-a052-4dbf-a931-c50422df6142:39faf270-0922-42ef-9d7a-96d13b693307,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:42:42.789541', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:42:42.808899'}","[61, 0]",[129],0509e22a-b03c-eeb0-028a-2c4a2efecbc4,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],704,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,300.0,70.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,151,2022-11-30 21:42:47,False,,,Bot,,bot_recruiter,3fff1e1d-4371-4093-800f-3aa818cfde79,dc8f027a-3c8a-4b9d-b953-aba921f01987,3fff1e1d-4371-4093-800f-3aa818cfde79:dc8f027a-3c8a-4b9d-b953-aba921f01987,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:42:47.806353', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:42:47.824337'}","[61, 0]",[129],d11f05e4-784d-9161-af4c-7801d182952f,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],708,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,302.0,71.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,152,2022-11-30 21:42:52,False,,,Bot,,bot_recruiter,24df343a-b91c-4ae0-9a75-d870f8c1c8ce,efe2a81a-31a9-4fe0-864f-e745a297cc28,24df343a-b91c-4ae0-9a75-d870f8c1c8ce:efe2a81a-31a9-4fe0-864f-e745a297cc28,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:42:52.784588', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:42:52.802239'}","[61, 0]",[129],3f6096a1-aae6-7bbe-f808-2a7205d5595c,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],712,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,304.0,72.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,153,2022-11-30 21:42:57,False,,,Bot,,bot_recruiter,37018b53-bb11-4af1-b630-ca793bf0985e,520b4c8f-b86a-408e-96c0-1fdf8be9c4c7,37018b53-bb11-4af1-b630-ca793bf0985e:520b4c8f-b86a-408e-96c0-1fdf8be9c4c7,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:42:57.732089', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:42:57.748829'}",[129],[129],750b6bd1-2a64-3abe-5584-1a8478d1fd28,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],716,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,154,2022-11-30 21:43:02,False,,,Bot,,bot_recruiter,5ba4fe76-f2e1-4408-ab9c-60df8531b9f1,300537b0-7b47-4729-8efb-a3164f8ae906,5ba4fe76-f2e1-4408-ab9c-60df8531b9f1:300537b0-7b47-4729-8efb-a3164f8ae906,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:02.726058', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:02.742051'}",[129],[129],2943f9b0-ce27-2b5b-7962-9254dcbfc628,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],721,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,155,2022-11-30 21:43:07,False,,,Bot,,bot_recruiter,9ab06131-b027-4e38-990d-38b10ddf639f,2801f759-d013-432d-8e14-2157687fd891,9ab06131-b027-4e38-990d-38b10ddf639f:2801f759-d013-432d-8e14-2157687fd891,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:07.728110', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:07.744419'}",[129],[129],81990560-aef3-1a33-df2e-bd67a47a237d,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],726,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,156,2022-11-30 21:43:12,False,,,Bot,,bot_recruiter,00b2e6e2-7403-427e-b778-5f07a664f7ad,f2dee870-f1a1-42d9-becf-ee876bd46fa4,00b2e6e2-7403-427e-b778-5f07a664f7ad:f2dee870-f1a1-42d9-becf-ee876bd46fa4,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:12.719824', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:12.735064'}",[129],[129],9c2a9950-1196-5d71-dd86-c9c53935278e,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],731,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,157,2022-11-30 21:43:17,False,,,Bot,,bot_recruiter,6298308e-56c2-4737-a57a-b86d9e4b4a65,810389c6-0c29-45df-b39e-131911d7ee9c,6298308e-56c2-4737-a57a-b86d9e4b4a65:810389c6-0c29-45df-b39e-131911d7ee9c,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:17.720786', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:17.735499'}",[129],[129],469e0019-6da5-7450-028b-4a32331a3333,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],736,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,158,2022-11-30 21:43:22,False,,,Bot,,bot_recruiter,007c47ba-10f6-41f4-8242-8f0741118030,707812ab-bfa2-41a0-ab5e-56dd750fed29,007c47ba-10f6-41f4-8242-8f0741118030:707812ab-bfa2-41a0-ab5e-56dd750fed29,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:22.725452', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:22.741108'}",[129],[129],7cb22b0b-0e0d-73f9-21ea-f2dee0eff439,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],741,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,159,2022-11-30 21:43:27,False,,,Bot,,bot_recruiter,83116f18-3a7a-4e6b-8ff8-864222bd69c0,f08239e9-374f-4176-83a0-5464714dceef,83116f18-3a7a-4e6b-8ff8-864222bd69c0:f08239e9-374f-4176-83a0-5464714dceef,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:27.719768', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:27.735217'}",[129],[129],2d0c7a46-d55c-bc0a-25a2-edc37148e64d,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],746,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,160,2022-11-30 21:43:32,False,,,Bot,,bot_recruiter,925b0cca-a889-46ee-9473-ebf23675c7c9,214cd77d-9179-4845-8069-45923b16abdb,925b0cca-a889-46ee-9473-ebf23675c7c9:214cd77d-9179-4845-8069-45923b16abdb,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:32.725021', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:32.739872'}",[129],[129],28a696a4-3794-a4c0-a641-264fbf346a28,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],751,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,161,2022-11-30 21:43:37,False,,,Bot,,bot_recruiter,14d98a8b-2053-4333-9021-105b5e26867e,5519bbbb-2340-4a0b-9131-e9ea9ad2a104,14d98a8b-2053-4333-9021-105b5e26867e:5519bbbb-2340-4a0b-9131-e9ea9ad2a104,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:37.719308', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:37.734128'}",[129],[129],1cb71f14-9f5c-a1d5-4a0f-cdd83987955d,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],756,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,162,2022-11-30 21:43:42,False,,,Bot,,bot_recruiter,121011dc-1c7a-47cb-a007-9b6df5f2535a,56de5cb2-f7db-4732-80b3-f9a46d42e3bc,121011dc-1c7a-47cb-a007-9b6df5f2535a:56de5cb2-f7db-4732-80b3-f9a46d42e3bc,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:42.719377', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:42.734804'}",[129],[129],4e82bad0-17c2-9c7f-7822-00324d383c74,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],761,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,163,2022-11-30 21:43:47,False,,,Bot,,bot_recruiter,41abb23b-dd3d-4088-8efc-004f4fd04010,3a7f0769-cd96-43eb-a3c5-d0fcaacdf845,41abb23b-dd3d-4088-8efc-004f4fd04010:3a7f0769-cd96-43eb-a3c5-d0fcaacdf845,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:47.716950', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:47.730891'}",[129],[129],3ff3ce90-ebaa-6c86-43ed-06f327b4339e,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],766,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,164,2022-11-30 21:43:52,False,,,Bot,,bot_recruiter,d845f979-7074-464e-a04e-eaf955ab1df7,e5311838-2bfc-4f52-9f0a-6de08fd8a2be,d845f979-7074-464e-a04e-eaf955ab1df7:e5311838-2bfc-4f52-9f0a-6de08fd8a2be,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:52.720554', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:52.735618'}",[129],[129],ab76d41f-7042-a41e-f0fa-5eddb70e3285,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],771,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,165,2022-11-30 21:43:57,False,,,Bot,,bot_recruiter,3736ff42-cc89-4d7b-86a0-6680d09463cc,0016ab4e-b3c3-4dbd-94ba-0127328112b8,3736ff42-cc89-4d7b-86a0-6680d09463cc:0016ab4e-b3c3-4dbd-94ba-0127328112b8,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:43:57.716459', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:43:57.731764'}",[129],[129],03e3786a-7541-b62c-76b3-a776c9a96cea,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],776,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,166,2022-11-30 21:44:02,False,,,Bot,,bot_recruiter,e12130da-6172-4ca5-8064-2d8bbe89cfc9,568622f7-ef65-4d91-a30b-46973b015b5f,e12130da-6172-4ca5-8064-2d8bbe89cfc9:568622f7-ef65-4d91-a30b-46973b015b5f,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:44:02.756329', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:44:02.776646'}",[129],[129],81560c03-f30e-1d64-7576-1a7bef895dd6,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],781,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,167,2022-11-30 21:44:07,False,,,Bot,,bot_recruiter,123a7fb3-3a18-457a-8c50-741737e2816b,40b4d442-0a19-4704-b9ce-2be3b15c8212,123a7fb3-3a18-457a-8c50-741737e2816b:40b4d442-0a19-4704-b9ce-2be3b15c8212,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:44:07.732923', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:44:07.753456'}",[129],[129],193d225c-6cb1-19aa-2f07-d7b8d9eb6476,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],786,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,168,2022-11-30 21:44:12,False,,,Bot,,bot_recruiter,7758979e-64d0-497c-8266-56260231cce6,7a3b76a3-6a50-453f-aab7-973a4eac3e26,7758979e-64d0-497c-8266-56260231cce6:7a3b76a3-6a50-453f-aab7-973a4eac3e26,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:44:12.839725', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:44:12.856956'}","[61, 0]",[129],d00b83af-8c1d-563a-f9b9-20034cf86ae2,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],791,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,336.0,73.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,169,2022-11-30 21:44:17,False,,,Bot,,bot_recruiter,53d4bf6e-c979-4b2e-baf5-297f573eac49,749e832d-7aa8-491d-b9b3-fe3256c321fa,53d4bf6e-c979-4b2e-baf5-297f573eac49:749e832d-7aa8-491d-b9b3-fe3256c321fa,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:44:17.806668', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:44:17.827323'}","[61, 0]",[129],fbb2e969-05fa-aeed-8601-dab5f55a2e4a,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],795,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,338.0,74.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
