id,creation_time,failed,failed_reason,time_of_death,vars,type,participant_id,question,answer,page_type,successful_validation,client_ip_address,metadata_,class
595,2022-11-30 21:40:42,False,,,{},Response,126,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
596,2022-11-30 21:40:42,False,,,{},Response,126,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
597,2022-11-30 21:40:47,False,,,{},Response,127,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
598,2022-11-30 21:40:47,False,,,{},Response,127,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
599,2022-11-30 21:40:47,False,,,{},Response,127,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
600,2022-11-30 21:40:47,False,,,{},Response,127,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
601,2022-11-30 21:40:52,False,,,{},Response,128,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
602,2022-11-30 21:40:52,False,,,{},Response,128,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
603,2022-11-30 21:40:52,False,,,{},Response,128,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
604,2022-11-30 21:40:52,False,,,{},Response,128,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
605,2022-11-30 21:40:57,False,,,{},Response,129,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
606,2022-11-30 21:40:57,False,,,{},Response,129,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
607,2022-11-30 21:40:57,False,,,{},Response,129,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
608,2022-11-30 21:40:57,False,,,{},Response,129,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
609,2022-11-30 21:40:57,False,,,{},Response,129,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
610,2022-11-30 21:41:02,False,,,{},Response,130,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
611,2022-11-30 21:41:02,False,,,{},Response,130,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
612,2022-11-30 21:41:02,False,,,{},Response,130,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
613,2022-11-30 21:41:02,False,,,{},Response,130,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
614,2022-11-30 21:41:02,False,,,{},Response,130,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
615,2022-11-30 21:41:07,False,,,{},Response,131,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
616,2022-11-30 21:41:07,False,,,{},Response,131,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
617,2022-11-30 21:41:07,False,,,{},Response,131,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
618,2022-11-30 21:41:07,False,,,{},Response,131,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
619,2022-11-30 21:41:07,False,,,{},Response,131,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
620,2022-11-30 21:41:12,False,,,{},Response,132,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
621,2022-11-30 21:41:12,False,,,{},Response,132,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
622,2022-11-30 21:41:12,False,,,{},Response,132,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
623,2022-11-30 21:41:12,False,,,{},Response,132,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
624,2022-11-30 21:41:12,False,,,{},Response,132,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
625,2022-11-30 21:41:17,False,,,{},Response,133,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
626,2022-11-30 21:41:17,False,,,{},Response,133,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
627,2022-11-30 21:41:17,False,,,{},Response,133,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
628,2022-11-30 21:41:17,False,,,{},Response,133,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
629,2022-11-30 21:41:17,False,,,{},Response,133,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
630,2022-11-30 21:41:22,False,,,{},Response,134,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
631,2022-11-30 21:41:22,False,,,{},Response,134,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
632,2022-11-30 21:41:22,False,,,{},Response,134,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
633,2022-11-30 21:41:22,False,,,{},Response,134,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
634,2022-11-30 21:41:22,False,,,{},Response,134,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
635,2022-11-30 21:41:27,False,,,{},Response,135,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
636,2022-11-30 21:41:27,False,,,{},Response,135,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
637,2022-11-30 21:41:27,False,,,{},Response,135,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
638,2022-11-30 21:41:27,False,,,{},Response,135,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
639,2022-11-30 21:41:27,False,,,{},Response,135,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
640,2022-11-30 21:41:32,False,,,{},Response,136,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
641,2022-11-30 21:41:32,False,,,{},Response,136,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
642,2022-11-30 21:41:32,False,,,{},Response,136,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
643,2022-11-30 21:41:32,False,,,{},Response,136,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
644,2022-11-30 21:41:32,False,,,{},Response,136,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
645,2022-11-30 21:41:37,False,,,{},Response,137,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
646,2022-11-30 21:41:37,False,,,{},Response,137,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
647,2022-11-30 21:41:37,False,,,{},Response,137,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
648,2022-11-30 21:41:37,False,,,{},Response,137,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
649,2022-11-30 21:41:37,False,,,{},Response,137,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
650,2022-11-30 21:41:42,False,,,{},Response,138,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
651,2022-11-30 21:41:42,False,,,{},Response,138,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
652,2022-11-30 21:41:42,False,,,{},Response,138,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
653,2022-11-30 21:41:42,False,,,{},Response,138,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
654,2022-11-30 21:41:42,False,,,{},Response,138,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
655,2022-11-30 21:41:47,False,,,{},Response,139,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
656,2022-11-30 21:41:47,False,,,{},Response,139,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
657,2022-11-30 21:41:47,False,,,{},Response,139,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
658,2022-11-30 21:41:47,False,,,{},Response,139,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
659,2022-11-30 21:41:47,False,,,{},Response,139,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
660,2022-11-30 21:41:52,False,,,{},Response,140,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
661,2022-11-30 21:41:52,False,,,{},Response,140,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
662,2022-11-30 21:41:52,False,,,{},Response,140,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
663,2022-11-30 21:41:52,False,,,{},Response,140,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
664,2022-11-30 21:41:52,False,,,{},Response,140,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
665,2022-11-30 21:41:57,False,,,{},Response,141,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
666,2022-11-30 21:41:57,False,,,{},Response,141,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
667,2022-11-30 21:41:57,False,,,{},Response,141,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
668,2022-11-30 21:41:57,False,,,{},Response,141,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
669,2022-11-30 21:41:57,False,,,{},Response,141,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
670,2022-11-30 21:42:02,False,,,{},Response,142,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
671,2022-11-30 21:42:02,False,,,{},Response,142,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
672,2022-11-30 21:42:02,False,,,{},Response,142,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
673,2022-11-30 21:42:02,False,,,{},Response,142,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
674,2022-11-30 21:42:02,False,,,{},Response,142,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
675,2022-11-30 21:42:07,False,,,{},Response,143,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
676,2022-11-30 21:42:07,False,,,{},Response,143,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
677,2022-11-30 21:42:07,False,,,{},Response,143,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
678,2022-11-30 21:42:07,False,,,{},Response,143,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
679,2022-11-30 21:42:07,False,,,{},Response,143,untitled,,InfoPage,,,"{'content': 'You finished the experiment!', 'time_taken': 0}",Response
680,2022-11-30 21:42:12,False,,,{},Response,144,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
681,2022-11-30 21:42:12,False,,,{},Response,144,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
682,2022-11-30 21:42:12,False,,,{},Response,144,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
683,2022-11-30 21:42:12,False,,,{},Response,144,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
684,2022-11-30 21:42:17,False,,,{},Response,145,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
685,2022-11-30 21:42:17,False,,,{},Response,145,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
686,2022-11-30 21:42:17,False,,,{},Response,145,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
687,2022-11-30 21:42:17,False,,,{},Response,145,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
688,2022-11-30 21:42:22,False,,,{},Response,146,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
689,2022-11-30 21:42:22,False,,,{},Response,146,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
690,2022-11-30 21:42:22,False,,,{},Response,146,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
691,2022-11-30 21:42:22,False,,,{},Response,146,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
692,2022-11-30 21:42:27,False,,,{},Response,147,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
693,2022-11-30 21:42:27,False,,,{},Response,147,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
694,2022-11-30 21:42:27,False,,,{},Response,147,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
695,2022-11-30 21:42:27,False,,,{},Response,147,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
696,2022-11-30 21:42:32,False,,,{},Response,148,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
697,2022-11-30 21:42:32,False,,,{},Response,148,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
698,2022-11-30 21:42:32,False,,,{},Response,148,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
699,2022-11-30 21:42:32,False,,,{},Response,148,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
700,2022-11-30 21:42:37,False,,,{},Response,149,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
701,2022-11-30 21:42:37,False,,,{},Response,149,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
702,2022-11-30 21:42:37,False,,,{},Response,149,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
703,2022-11-30 21:42:37,False,,,{},Response,149,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
704,2022-11-30 21:42:42,False,,,{},Response,150,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
705,2022-11-30 21:42:42,False,,,{},Response,150,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
706,2022-11-30 21:42:42,False,,,{},Response,150,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
707,2022-11-30 21:42:42,False,,,{},Response,150,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
708,2022-11-30 21:42:47,False,,,{},Response,151,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
709,2022-11-30 21:42:47,False,,,{},Response,151,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
710,2022-11-30 21:42:47,False,,,{},Response,151,untitled,,InfoPage,,,"{'content': Markup('\n            The task itself consists of choosing a stimulus from one of your neighbours\n            on the lattice and replicating it.\n        '), 'time_taken': 0}",Response
711,2022-11-30 21:42:47,False,,,{},Response,151,untitled,,InfoPage,,,"{'content': ""Let's begin!"", 'time_taken': 0}",Response
712,2022-11-30 21:42:52,False,,,{},Response,152,untitled,{'main_consent': True},MainConsentPage,,,{'time_taken': 0},Response
713,2022-11-30 21:42:52,False,,,{},Response,152,untitled,,InfoPage,,,"{'content': Markup('\n            <p>\n            This experiment implements a simple task on a square lattice.\n            This is done by specifying an approppriate dictionary of edges and vertices which in\n            turn is passed to <code>GraphChainTrialMaker</code> through <code>network_structure</code>.\n            The dictionary should take the following form:\n            </p>\n            <code>\n            {\n                ""vertices"": [1,2],\n                ""edges"": [{""origin"": 1, ""target"": 2, ""properties"": {""type"": ""default""}}]\n            }\n            </code>\n        '), 'time_taken': 0}",Response
